City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
523,Inta,RU,2022-04-11 00:38:34,66.0317,60.1659,35.42,98,100,5.55,overcast clouds
524,Dwarka,IN,2022-04-11 00:38:34,22.2394,68.9678,79.43,81,100,11.48,overcast clouds
525,Maniwaki,CA,2022-04-11 00:38:34,46.3834,-75.966,37.78,56,14,6.91,few clouds
526,Saint-Augustin,CA,2022-04-11 00:38:34,51.226,-58.6502,35.04,91,100,11.21,overcast clouds
527,Reconquista,AR,2022-04-11 00:38:35,-29.15,-59.65,67.89,95,100,8.88,overcast clouds
528,Nuuk,GL,2022-04-11 00:38:35,64.1835,-51.7216,32.61,69,75,8.05,broken clouds
529,Pampas,PE,2022-04-11 00:38:35,-12.4,-74.9,49.08,94,84,2.35,broken clouds
530,Huarmey,PE,2022-04-11 00:34:54,-10.0681,-78.1522,68.86,87,56,7.96,broken clouds
531,Tucuma,BR,2022-04-11 00:38:36,-0.1833,-50.05,74.7,93,100,4.25,overcast clouds
532,Lerwick,GB,2022-04-11 00:38:36,60.1545,-1.1494,30.2,64,100,2.06,overcast clouds
533,Amapa,BR,2022-04-11 00:38:36,1.0,-52.0,71.56,99,100,1.21,overcast clouds
534,Deder,ET,2022-04-11 00:38:37,9.3167,41.45,55.45,79,10,3.38,light rain
535,Luquillo,PR,2022-04-11 00:38:37,18.3725,-65.7166,80.55,78,20,8.05,few clouds
536,Trairi,BR,2022-04-11 00:38:37,-3.2778,-39.2689,75.38,88,51,1.01,broken clouds
537,San Jose,US,2022-04-11 00:38:03,37.3394,-121.895,67.28,40,75,23.02,broken clouds
538,Kindu,CD,2022-04-11 00:38:38,-2.95,25.95,68.83,100,100,2.73,moderate rain
539,Colesberg,ZA,2022-04-11 00:38:38,-30.72,25.0972,52.27,80,100,9.13,overcast clouds
540,Andros Town,BS,2022-04-11 00:38:38,24.7,-77.7667,69.76,60,7,16.8,clear sky
541,Bloemhof,ZA,2022-04-11 00:38:38,-27.6469,25.607,54.64,94,100,8.7,light rain
542,Tres Arroyos,AR,2022-04-11 00:38:39,-38.3739,-60.2798,59.7,97,100,8.7,moderate rain
543,Mehamn,NO,2022-04-11 00:38:39,71.0357,27.8492,34.34,95,100,27.02,snow
544,Gidam,IN,2022-04-11 00:38:39,18.9833,81.4,75.29,67,100,1.54,overcast clouds
545,Westport,US,2022-04-11 00:38:40,41.1415,-73.3579,46.56,56,100,11.99,overcast clouds
546,Capreol,CA,2022-04-11 00:38:40,46.706,-80.9225,45.07,39,40,4.61,scattered clouds
547,Kula,TR,2022-04-11 00:38:40,38.5473,28.6498,49.06,69,0,10.92,clear sky
548,Beloha,MG,2022-04-11 00:38:41,-25.1667,45.05,72.25,84,65,17.43,broken clouds
549,Bandiagara,ML,2022-04-11 00:38:41,14.3501,-3.6104,86.5,11,51,4.88,broken clouds
550,Lindi,TZ,2022-04-11 00:38:41,-10.0,39.7167,71.44,97,22,4.61,few clouds
551,Bay Roberts,CA,2022-04-11 00:37:09,47.5999,-53.2648,35.06,94,100,8.99,overcast clouds
552,Noratus,AM,2022-04-11 00:38:42,40.3755,45.1772,41.7,59,0,5.35,clear sky
553,Jalu,LY,2022-04-11 00:38:42,29.0331,21.5482,66.38,30,0,18.07,clear sky
554,Paranhos,BR,2022-04-11 00:38:42,-23.8928,-55.4311,71.53,94,13,6.62,few clouds
555,Key Largo,US,2022-04-11 00:38:43,25.0865,-80.4473,71.98,62,0,16.8,clear sky
556,Oussouye,SN,2022-04-11 00:38:43,12.485,-16.5469,71.78,63,2,7.11,clear sky
557,Ongandjera,NA,2022-04-11 00:38:43,-17.8833,15.0667,73.8,37,62,6.11,broken clouds
558,Jaguaquara,BR,2022-04-11 00:35:45,-13.5306,-39.9708,65.14,98,12,2.62,few clouds
559,Garowe,SO,2022-04-11 00:38:44,8.4054,48.4845,72.45,92,7,5.44,clear sky
560,Ambovombe,MG,2022-04-11 00:38:44,-25.1667,46.0833,73.47,82,70,18.32,broken clouds
561,Sudislavl,RU,2022-04-11 00:38:44,57.8817,41.7083,36.39,95,100,7.14,overcast clouds
562,Placido De Castro,BR,2022-04-11 00:38:45,-10.3353,-67.1856,73.87,98,100,2.93,moderate rain
563,Shu,KZ,2022-04-11 00:39:45,43.5983,73.7614,54.64,60,100,4.52,overcast clouds
564,Phaltan,IN,2022-04-11 00:39:45,17.9833,74.4333,75.9,58,92,5.3,overcast clouds
565,Belyy Yar,RU,2022-04-11 00:39:46,53.6039,91.3903,25.86,67,0,0.0,clear sky
566,Pemba,MZ,2022-04-11 00:39:46,-12.974,40.5178,79.5,89,20,3.44,few clouds
567,Mpika,ZM,2022-04-11 00:39:46,-11.8343,31.4529,61.83,98,100,8.9,light rain
568,Taguatinga,BR,2022-04-11 00:39:47,-12.3857,-46.5711,79.93,41,47,2.21,scattered clouds
569,Lima,PE,2022-04-11 00:35:55,-12.0432,-77.0282,66.45,77,0,9.22,clear sky
570,Nioro,GM,2022-04-11 00:39:47,13.35,-15.75,79.27,26,1,8.19,clear sky
571,Talas,TR,2022-04-11 00:39:47,38.6908,35.5538,41.67,87,0,4.61,clear sky
572,Khandbari,NP,2022-04-11 00:39:48,27.3747,87.2039,68.29,61,38,2.04,scattered clouds
573,Muravlenko,RU,2022-04-11 00:39:48,63.7898,74.523,31.21,98,100,12.66,overcast clouds
574,Cordoba,AR,2022-04-11 00:37:23,-31.4135,-64.1811,73.24,88,40,8.05,scattered clouds
575,Hualmay,PE,2022-04-11 00:39:48,-11.0964,-77.6139,68.32,87,13,6.87,few clouds
576,Agadez,NE,2022-04-11 00:39:49,19.75,10.25,82.13,7,0,7.58,clear sky
577,Ebeltoft,DK,2022-04-11 00:39:49,56.1944,10.6821,35.62,80,40,9.22,scattered clouds
578,Richards Bay,ZA,2022-04-11 00:39:49,-28.783,32.0377,64.72,97,100,7.96,moderate rain
579,Sydney Mines,CA,2022-04-11 00:39:50,46.2367,-60.2177,35.91,97,100,19.57,light rain
580,Labrea,BR,2022-04-11 00:39:50,-7.2586,-64.7981,73.27,97,99,1.68,moderate rain
581,Igarka,RU,2022-04-11 00:39:50,67.4667,86.5833,-7.87,100,100,5.64,overcast clouds
582,Skibbereen,IE,2022-04-11 00:39:50,51.55,-9.2667,51.12,86,99,22.28,overcast clouds
583,Kjollefjord,NO,2022-04-11 00:39:51,70.9457,27.3465,39.25,93,100,27.09,overcast clouds
584,Worcester,US,2022-04-11 00:37:54,42.3334,-71.8328,44.51,61,100,14.97,overcast clouds
585,Eyl,SO,2022-04-11 00:39:51,7.9803,49.8164,81.95,71,100,8.88,overcast clouds
586,Kpandu,GH,2022-04-11 00:39:51,6.9954,0.2931,78.31,78,45,6.17,scattered clouds
587,Tarrafal,CV,2022-04-11 00:39:52,15.2833,-23.7667,70.59,81,47,15.77,scattered clouds
588,Tukrah,LY,2022-04-11 00:39:52,32.5341,20.5791,56.37,73,0,9.91,clear sky
589,Ijui,BR,2022-04-11 00:39:52,-28.3878,-53.9147,60.82,88,100,4.38,overcast clouds
590,Pompeu,BR,2022-04-11 00:39:53,-19.2244,-44.9353,72.55,70,41,3.6,scattered clouds
591,Kanye,BW,2022-04-11 00:39:53,-24.9667,25.3327,54.91,95,100,12.24,light rain
592,Corn Island,NI,2022-04-11 00:36:32,12.1694,-83.0418,81.12,73,25,18.07,scattered clouds
593,Korem,ET,2022-04-11 00:39:53,12.5058,39.5228,55.36,49,4,4.05,clear sky
594,Othaya,KE,2022-04-11 00:39:54,-0.5652,36.9609,57.58,94,65,1.9,broken clouds
595,Puerto Suarez,BO,2022-04-11 00:39:54,-18.95,-57.8,81.18,56,9,4.07,clear sky
596,Alghero,IT,2022-04-11 00:39:54,40.5589,8.3181,39.29,100,0,3.44,clear sky
597,Balkanabat,TM,2022-04-11 00:39:55,39.5108,54.3671,57.31,74,6,2.17,clear sky
598,Severouralsk,RU,2022-04-11 00:39:55,60.1533,59.952,34.29,99,100,4.85,overcast clouds
599,Bharatpur,IN,2022-04-11 00:35:00,27.2167,77.4833,83.75,13,2,3.53,clear sky
600,Praia Da Vitoria,PT,2022-04-11 00:39:55,38.7333,-27.0667,56.75,71,40,28.32,scattered clouds
601,Goma,CD,2022-04-11 00:39:56,-1.6792,29.2228,63.12,86,100,3.04,light rain
602,Corrente,BR,2022-04-11 00:39:56,-3.7367,-43.3394,72.39,99,100,2.71,overcast clouds
603,Calabozo,VE,2022-04-11 00:39:56,8.9242,-67.4293,89.02,40,100,0.56,overcast clouds
604,Razole,IN,2022-04-11 00:39:57,16.4833,81.8333,78.57,89,100,2.77,overcast clouds
605,Riohacha,CO,2022-04-11 00:39:57,11.5444,-72.9072,80.71,78,40,11.5,scattered clouds
606,Plettenberg Bay,ZA,2022-04-11 00:39:57,-34.0527,23.3716,63.9,75,4,4.12,clear sky
607,Banatsko Novo Selo,RS,2022-04-11 00:39:58,44.9907,20.7848,40.69,68,0,12.71,clear sky
608,Yabassi,CM,2022-04-11 00:40:58,4.457,9.9682,74.59,96,18,1.68,moderate rain
609,Mumbwa,ZM,2022-04-11 00:40:58,-14.9783,27.0619,60.33,98,92,4.0,overcast clouds
610,Cascais,PT,2022-04-11 00:37:53,38.6979,-9.4215,58.93,77,96,15.99,overcast clouds
611,Carutapera,BR,2022-04-11 00:40:59,-1.195,-46.02,75.67,92,99,4.92,light rain
612,Krasnoye,UA,2022-04-11 00:40:59,49.9145,24.6134,32.83,85,100,5.59,overcast clouds
613,Obidos,BR,2022-04-11 00:40:59,-1.9175,-55.5181,74.62,95,100,3.04,overcast clouds
614,Mocuba,MZ,2022-04-11 00:40:59,-16.8392,36.9856,68.47,99,40,3.83,scattered clouds
615,Lasa,IT,2022-04-11 00:39:31,46.6166,10.7002,38.28,52,14,2.68,few clouds
616,Peruibe,BR,2022-04-11 00:41:00,-24.32,-46.9983,70.52,94,70,2.48,broken clouds
617,Itupiranga,BR,2022-04-11 00:41:00,-5.1347,-49.3267,80.92,95,99,1.74,light rain
618,Koutiala,ML,2022-04-11 00:41:00,12.3917,-5.4642,93.9,27,79,6.35,broken clouds
619,Constitucion,CL,2022-04-11 00:41:01,-35.3333,-72.4167,48.51,86,1,8.95,clear sky
620,Aranos,NA,2022-04-11 00:41:01,-24.1333,19.1167,60.94,79,0,10.45,clear sky
621,Folldal,NO,2022-04-11 00:41:01,62.1325,9.9968,13.33,87,10,9.13,clear sky
622,Puerto Ayacucho,VE,2022-04-11 00:41:02,5.6639,-67.6236,79.39,79,99,4.07,overcast clouds
623,Crowthorne,GB,2022-04-11 00:37:39,51.3703,-0.7922,44.15,73,75,10.36,broken clouds
624,Paita,PE,2022-04-11 00:41:02,-5.0892,-81.1144,71.44,80,100,15.86,overcast clouds
625,Helena,US,2022-04-11 00:41:02,46.5927,-112.0361,38.39,40,75,12.66,broken clouds
626,Favara,IT,2022-04-11 00:41:03,37.3175,13.6623,40.05,78,1,8.08,clear sky
627,Vestmannaeyjar,IS,2022-04-11 00:41:03,63.4427,-20.2734,39.18,78,100,24.36,overcast clouds
628,Lentini,IT,2022-04-11 00:41:03,37.2855,14.9996,51.19,81,0,8.05,clear sky
629,Kishtwar,IN,2022-04-11 00:41:04,33.3167,75.7667,55.15,42,8,6.11,clear sky
630,Terrasini,IT,2022-04-11 00:41:04,38.146,13.0844,51.37,72,0,4.61,clear sky
631,Natal,BR,2022-04-11 00:41:05,-5.795,-35.2094,82.62,83,20,8.05,few clouds
632,Springbok,ZA,2022-04-11 00:41:05,-29.6643,17.8865,60.53,53,6,7.25,clear sky
633,Noamundi,IN,2022-04-11 00:41:05,22.15,85.5333,79.54,41,20,3.96,few clouds
634,Abalak,RU,2022-04-11 00:41:06,58.1286,68.5944,27.82,89,100,5.86,overcast clouds
635,Jardim,BR,2022-04-11 00:41:06,-21.4803,-56.1381,79.21,60,30,3.91,scattered clouds
636,Altamira,BR,2022-04-11 00:41:06,-3.2033,-52.2064,73.2,98,100,2.35,overcast clouds
637,Lebyazhye,RU,2022-04-11 00:41:07,55.2689,66.4947,37.09,70,100,12.24,overcast clouds
638,Parnaiba,BR,2022-04-11 00:41:07,-2.9047,-41.7767,74.89,92,100,5.12,overcast clouds
639,Pimentel,PE,2022-04-11 00:41:07,-6.8367,-79.9342,68.81,87,91,14.63,overcast clouds
640,Ampanihy,MG,2022-04-11 00:41:08,-24.7,44.75,70.99,85,83,12.68,broken clouds
641,Sapouy,BF,2022-04-11 00:41:08,11.5544,-1.7736,87.58,37,15,6.26,few clouds
642,Panaba,MX,2022-04-11 00:41:08,21.2833,-88.2667,75.74,50,27,14.43,scattered clouds
643,Mudkhed,IN,2022-04-11 00:41:09,19.1667,77.5167,87.64,33,72,4.7,broken clouds
644,Maragogi,BR,2022-04-11 00:41:09,-9.0122,-35.2225,78.03,76,9,6.62,clear sky
645,Abnub,EG,2022-04-11 00:41:09,27.2696,31.1511,71.82,25,5,5.82,clear sky
646,Kemijarvi,FI,2022-04-11 00:41:10,66.7131,27.4306,22.6,97,83,2.93,broken clouds
647,Teruel,ES,2022-04-11 00:41:10,40.6667,-0.6667,42.48,84,20,9.55,few clouds
648,Iralaya,HN,2022-04-11 00:37:46,15.0,-83.2333,77.85,84,28,12.39,scattered clouds
649,Zhuravky,UA,2022-04-11 00:41:11,45.1294,35.2183,51.17,70,88,4.63,overcast clouds
650,Boston,US,2022-04-11 00:39:26,42.3584,-71.0598,48.38,60,100,11.99,overcast clouds
651,Camacupa,AO,2022-04-11 00:41:12,-12.0167,17.4833,60.84,99,100,3.47,overcast clouds
652,Mbabane,SZ,2022-04-11 00:41:12,-26.3167,31.1333,56.08,99,100,1.63,overcast clouds
653,Biltine,TD,2022-04-11 00:41:13,14.5333,20.9167,84.56,18,100,7.43,overcast clouds
654,Severnoye,RU,2022-04-11 00:41:13,56.3491,78.3619,21.58,92,25,3.6,scattered clouds
655,Rehnan,IR,2022-04-11 00:41:13,32.6846,51.6013,44.11,17,9,2.91,clear sky
656,Umm Kaddadah,SD,2022-04-11 00:41:14,13.6017,26.6876,80.82,9,42,12.57,scattered clouds
657,Svetlogorsk,BY,2022-04-11 00:42:14,52.6333,29.7333,38.77,72,100,6.76,overcast clouds
658,Nordfjordeid,NO,2022-04-11 00:42:14,61.9063,5.9915,36.95,86,100,1.14,light snow
659,Aliwal North,ZA,2022-04-11 00:42:15,-30.6937,26.7114,52.5,82,100,3.58,overcast clouds
660,Wamba,NG,2022-04-11 00:42:15,8.9333,8.6,77.61,63,34,2.68,scattered clouds
661,Bunda,TZ,2022-04-11 00:42:16,-2.05,33.8667,65.98,74,71,4.21,broken clouds
662,Ilhabela,BR,2022-04-11 00:42:16,-23.7781,-45.3581,73.51,88,15,3.83,few clouds
663,Gayeri,BF,2022-04-11 00:42:16,12.6497,0.4931,90.84,31,100,12.35,overcast clouds
664,Alanya,TR,2022-04-11 00:42:17,36.5438,31.9998,53.73,73,15,6.91,few clouds
665,Rosario,AR,2022-04-11 00:42:00,-32.9468,-60.6393,67.95,97,100,12.66,thunderstorm with rain
666,Deep River,CA,2022-04-11 00:41:42,46.1001,-77.4995,38.43,83,98,3.98,overcast clouds
667,Yurginskoye,RU,2022-04-11 00:42:17,56.8189,67.3921,30.07,83,95,7.52,overcast clouds
668,Parati,BR,2022-04-11 00:42:18,-23.2178,-44.7131,71.31,95,31,1.97,scattered clouds
669,Teofilo Otoni,BR,2022-04-11 00:42:18,-17.8575,-41.5053,70.7,95,100,0.6,overcast clouds
670,Zabol,AF,2022-04-11 00:42:18,32.25,67.25,61.59,15,67,3.02,broken clouds
671,Kikwit,CD,2022-04-11 00:42:19,-5.041,18.8162,72.68,88,100,1.97,overcast clouds
672,Tolosa,FR,2022-04-11 00:42:19,43.6043,1.4437,53.58,91,75,19.57,broken clouds
673,Gracac,HR,2022-04-11 00:42:19,44.3006,15.8547,28.15,90,28,5.97,scattered clouds
674,Corbelia,BR,2022-04-11 00:42:20,-24.7989,-53.3067,76.35,90,100,3.49,overcast clouds
675,Denia,ES,2022-04-11 00:42:20,38.8408,0.1057,58.8,88,79,1.01,broken clouds
676,San,ML,2022-04-11 00:42:21,13.3034,-4.8956,94.17,25,82,11.95,broken clouds
677,Dingle,PH,2022-04-11 00:42:21,10.9995,122.6711,72.21,96,100,15.03,heavy intensity rain
678,Staryy Nadym,RU,2022-04-11 00:42:22,65.6118,72.6842,33.53,100,100,9.86,overcast clouds
679,Leh,IN,2022-04-11 00:42:22,34.1667,77.5833,28.0,52,21,4.97,few clouds
680,Vysha,RU,2022-04-11 00:42:22,53.8477,42.3777,48.61,89,100,7.09,overcast clouds
681,Maarianhamina,AX,2022-04-11 00:42:23,60.0973,19.9348,40.86,52,0,9.22,clear sky
682,Rawson,AR,2022-04-11 00:42:23,-43.3002,-65.1023,54.25,65,76,8.28,broken clouds
683,Sergeyevka,KZ,2022-04-11 00:42:23,53.88,67.4158,39.29,60,100,13.4,overcast clouds
684,Skelleftea,SE,2022-04-11 00:42:24,64.7507,20.9528,30.56,93,100,8.05,overcast clouds
685,Ormond Beach,US,2022-04-11 00:38:36,29.2858,-81.0559,65.01,51,0,3.0,clear sky
686,Soubre,CI,2022-04-11 00:42:24,5.7856,-6.6083,75.24,96,90,1.59,overcast clouds
687,San Juan,AR,2022-04-11 00:42:24,-31.5375,-68.5364,58.59,62,0,10.6,clear sky
688,Kempele,FI,2022-04-11 00:42:25,64.9131,25.5034,32.13,93,75,3.44,broken clouds
689,Maceio,BR,2022-04-11 00:42:25,-9.6658,-35.7353,74.64,88,0,5.75,clear sky
690,Srivardhan,IN,2022-04-11 00:42:25,18.0333,73.0167,78.06,86,100,3.2,overcast clouds
691,Kinshasa,CD,2022-04-11 00:40:01,-4.3246,15.3215,73.76,94,100,0.29,light rain
692,Salinopolis,BR,2022-04-11 00:42:26,-0.6136,-47.3561,77.13,88,100,4.68,overcast clouds
693,Lannion,FR,2022-04-11 00:42:26,48.75,-3.4167,47.68,74,0,11.5,clear sky
694,Sept-Iles,CA,2022-04-11 00:42:27,50.2001,-66.3821,36.12,91,75,3.44,broken clouds
695,Cumberland,US,2022-04-11 00:37:34,35.0502,-78.8664,61.02,37,0,4.61,clear sky
696,Bekes,HU,2022-04-11 00:42:27,46.75,21.0,36.75,88,27,8.32,scattered clouds
697,Cuamba,MZ,2022-04-11 00:42:28,-14.8031,36.5372,63.46,97,6,2.86,clear sky
698,Sokolo,ML,2022-04-11 00:42:28,14.7328,-6.1219,89.33,10,18,8.55,few clouds
699,Filadelfia,US,2022-04-11 00:41:39,39.9523,-75.1638,48.45,47,75,14.97,broken clouds
700,Malatya,TR,2022-04-11 00:42:28,38.5,38.0,41.05,70,0,5.75,clear sky
701,Borba,BR,2022-04-11 00:42:29,-4.3878,-59.5939,71.49,98,100,2.28,overcast clouds
702,Teguise,ES,2022-04-11 00:42:29,29.0605,-13.564,59.22,72,0,3.44,clear sky
703,Riacho De Santana,BR,2022-04-11 00:43:29,-13.6092,-42.9389,76.08,39,21,4.29,few clouds
704,Shihezi,CN,2022-04-11 00:43:30,44.3,86.0333,54.79,34,7,4.81,clear sky
705,Olavarria,AR,2022-04-11 00:43:30,-36.8927,-60.3225,61.02,99,100,2.75,overcast clouds
706,Yurimaguas,PE,2022-04-11 00:43:30,-5.9,-76.0833,73.6,95,98,1.92,overcast clouds
707,Osakarovka,KZ,2022-04-11 00:43:31,50.565,72.5692,31.41,62,100,16.84,overcast clouds
708,Tocopilla,CL,2022-04-11 00:43:31,-22.092,-70.1979,65.48,70,12,9.13,few clouds
709,Puerto Leguizamo,CO,2022-04-11 00:43:31,-0.1934,-74.7819,70.65,99,100,0.72,overcast clouds
710,Fort Wellington,GY,2022-04-11 00:43:32,6.4,-57.6,77.58,84,67,11.48,broken clouds
711,Kaspiyskiy,RU,2022-04-11 00:43:32,45.3929,47.3707,51.03,76,22,8.97,few clouds
712,Kasama,ZM,2022-04-11 00:43:32,-10.2129,31.1808,60.94,99,99,3.74,light rain
713,Goiana,BR,2022-04-11 00:43:34,-7.5606,-35.0025,79.32,84,16,5.06,few clouds
714,Luena,AO,2022-04-11 00:43:34,-11.7833,19.9167,61.02,95,100,2.3,overcast clouds
715,Abha,SA,2022-04-11 00:42:12,18.2164,42.5053,60.62,44,0,0.0,clear sky
716,Bogo,PH,2022-04-11 00:43:34,11.0517,124.0055,73.53,94,100,31.76,extreme rain
717,The Valley,AI,2022-04-11 00:38:35,18.217,-63.0578,78.66,75,12,10.83,few clouds
718,Sao Gabriel Da Cachoeira,BR,2022-04-11 00:43:35,-0.1303,-67.0892,73.76,97,38,0.43,scattered clouds
719,Tikapur,NP,2022-04-11 00:43:35,28.5,81.1333,76.1,29,0,5.32,clear sky
720,Markdorf,DE,2022-04-11 00:43:35,47.7167,9.4,36.97,82,99,6.91,overcast clouds
721,Tamale,GH,2022-04-11 00:43:36,9.4008,-0.8393,86.23,48,92,8.23,overcast clouds
722,Sakaraha,MG,2022-04-11 00:43:36,-22.9,44.5333,69.82,71,24,6.44,few clouds
